2009-01-02,835.8099975585938
2009-01-05,894.8170166015625
2009-01-06,869.4920043945312
2009-01-07,958.1300048828124
2009-01-08,945.4669799804688
2009-01-09,938.7139892578124
2009-01-12,941.2470092773438
2009-01-13,920.1420288085938
2009-01-14,928.7529907226562
2009-01-15,924.3629760742188
2009-01-16,945.4669799804688
2009-01-19,932.8049926757812
2009-01-20,937.0260009765624
2009-01-21,932.719970703125
2009-01-22,931.3699951171876
2009-01-23,935.6749877929688
2009-01-26,929.427978515625
2009-01-27,946.31201171875
2009-01-28,982.6110229492188
2009-01-29,1013.0
2009-01-30,996.1170043945312
2009-02-02,1011.72998046875
2009-02-03,1017.219970703125
2009-02-04,1020.5999755859376
2009-02-05,1008.8599853515624
2009-02-06,1030.31005859375
2009-02-09,1042.550048828125
2009-02-10,1055.2099609375
2009-02-11,1050.989990234375
2009-02-12,1046.77001953125
2009-02-13,1021.4400024414062
2009-02-16,1046.77001953125
2009-02-17,1034.0999755859377
2009-02-18,1038.3299560546877
2009-02-19,1029.8800048828123
2009-02-20,1029.800048828125
2009-02-23,996.1170043945312
2009-02-24,979.2340087890624
2009-02-25,1034.0999755859377
2009-02-26,970.7919921875
2009-02-27,958.1300048828124
2009-03-02,920.1420288085938
2009-03-03,890.5960083007812
2009-03-04,945.4669799804688
2009-03-05,922.083984375
2009-03-06,886.3759765625
2009-03-09,920.1420288085938
2009-03-10,945.4669799804688
2009-03-11,953.9089965820312
2009-03-12,945.4669799804688
2009-03-13,949.68798828125
2009-03-16,948.083984375
2009-03-17,962.3510131835938
2009-03-18,962.3510131835938
2009-03-19,987.676025390625
2009-03-20,996.1170043945312
2009-03-23,996.1170043945312
2009-03-24,1004.5599975585938
2009-03-25,1029.8800048828123
2009-03-26,1038.3299560546877
2009-03-27,1043.3900146484377
2009-03-30,1013.0
2009-03-31,1029.8800048828123
2009-04-01,1029.8800048828123
2009-04-02,1059.4300537109377
2009-04-03,1055.2099609375
2009-04-06,1055.2099609375
2009-04-07,1071.25
2009-04-08,1096.5699462890623
2009-04-09,1042.550048828125
2009-04-13,1084.760009765625
2009-04-14,1121.9000244140623
2009-04-15,1105.8599853515623
2009-04-16,1105.8599853515623
2009-04-17,1105.8599853515623
2009-04-20,1122.739990234375
2009-04-21,1122.739990234375
2009-04-22,1135.4100341796875
2009-04-23,1135.4100341796875
2009-04-24,1156.510009765625
2009-04-27,1126.030029296875
2009-04-28,1105.8599853515623
2009-04-29,1131.1800537109375
2009-04-30,1139.6300048828125
2009-05-04,1097.4200439453123
2009-05-05,1156.510009765625
2009-05-06,1164.949951171875
2009-05-07,1173.3900146484375
2009-05-08,1148.0699462890625
2009-05-11,1224.0400390625
2009-05-12,1232.47998046875
2009-05-13,1219.8199462890625
2009-05-14,1224.0400390625
2009-05-15,1224.0400390625
2009-05-18,1245.1500244140625
2009-05-19,1278.0699462890625
2009-05-20,1259.9200439453125
2009-05-22,1288.199951171875
2009-05-25,1308.4599609375
2009-05-26,1349.8199462890625
2009-05-27,1371.77001953125
2009-05-28,1290.8199462890625
2009-05-29,1295.800048828125
2009-06-01,1278.8299560546875
2009-06-02,1300.02001953125
2009-06-03,1321.1199951171875
2009-06-04,1323.06005859375
2009-06-05,1363.3299560546875
2009-06-08,1375.989990234375
2009-06-09,1392.6199951171875
2009-06-10,1384.4300537109375
2009-06-11,1367.550048828125
2009-06-12,1342.22998046875
2009-06-15,1349.8199462890625
2009-06-16,1300.02001953125
2009-06-17,1270.3900146484375
2009-06-18,1218.1300048828125
2009-06-19,1215.5999755859375
2009-06-22,1217.2900390625
2009-06-23,1202.93994140625
2009-06-24,1182.6800537109375
2009-06-25,1173.3900146484375
2009-06-26,1198.719970703125
2009-06-30,1215.5999755859375
2009-07-01,1182.6800537109375
2009-07-02,1199.1400146484375
2009-07-03,1207.1600341796875
2009-07-06,1207.1600341796875
2009-07-07,1212.219970703125
2009-07-08,1202.93994140625
2009-07-09,1198.719970703125
2009-07-10,1207.1600341796875
2009-07-13,1200.4100341796875
2009-07-14,1207.1600341796875
2009-07-15,1202.4300537109375
2009-07-17,1217.7099609375
2009-07-20,1236.7900390625
2009-07-21,1325.3399658203125
2009-07-22,1334.6300048828125
2009-07-23,1342.31005859375
2009-07-24,1342.22998046875
2009-07-27,1335.8900146484375
2009-07-28,1308.4599609375
2009-07-29,1325.3399658203125
2009-07-30,1338.010009765625
2009-07-31,1350.6700439453125
2009-08-03,1367.550048828125
2009-08-04,1401.3199462890625
2009-08-05,1401.739990234375
2009-08-06,1451.969970703125
2009-08-07,1443.530029296875
2009-08-10,1460.4100341796875
2009-08-11,1405.5400390625
2009-08-12,1384.4300537109375
2009-08-13,1369.6600341796875
2009-08-14,1384.4300537109375
2009-08-17,1404.68994140625
2009-08-18,1409.760009765625
2009-08-19,1397.93994140625
2009-08-20,1384.4300537109375
2009-08-21,1392.8800048828125
2009-08-24,1390.3399658203125
2009-08-25,1390.1700439453125
2009-08-26,1398.3599853515625
2009-08-27,1418.199951171875
2009-08-28,1380.2099609375
2009-08-31,1371.77001953125
2009-09-01,1367.550048828125
2009-09-02,1325.260009765625
2009-09-03,1333.699951171875
2009-09-04,1359.1099853515625
2009-09-07,1384.4300537109375
2009-09-08,1359.1099853515625
2009-09-09,1363.4100341796875
2009-09-10,1338.8499755859375
2009-09-11,1380.550048828125
2009-09-14,1401.3199462890625
2009-09-15,1418.199951171875
2009-09-16,1384.4300537109375
2009-09-17,1401.3199462890625
2009-09-21,1392.8800048828125
2009-09-22,1401.4000244140625
2009-09-23,1519.5
